Traits,Fruit Colour Description,Fruit Colour Description,Fruit Colour Description,Fruit Colour,Fruit Colour,Fruit Colour,Crown,Crown,Crown,Fruit Size,Fruit Size,Fruit Size,Fruit Shape,Fruit Shape,Fruit Shape,Conspicuousness,Conspicuousness,Conspicuousness,Measurement,Measurement,Measurement
Species,Precision,Recall,F1,Precision,Recall,F1,Precision,Recall,F1,Precision,Recall,F1,Precision,Recall,F1,Precision,Recall,F1,Precision,Recall,F1
Hydriastele hombronii,0.625,0.95,0.6736842105263159,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Hydriastele longispatha,0.625,0.95,0.6736842105263159,0.6666666666666666,0.9090909090909092,0.7,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Hydriastele pinangoides,0.6666666666666666,0.9310344827586207,0.712962962962963,0.7,0.85,0.6974789915966386,0.25,0.25,0.25,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Hydriastele variabilis,0.6,0.9333333333333333,0.6309523809523809,0.6,0.8181818181818181,0.5555555555555556,0.25,0.25,0.25,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Hydriastele wendlandiana,0.6666666666666666,0.9666666666666667,0.7327586206896552,0.6666666666666666,0.9090909090909092,0.7,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Hyophorbe indica,0.5615384615384615,0.5952380952380952,0.5694444444444444,0.65,0.611111111111111,0.6210526315789474,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Hyphaene coriacea,0.6666666666666666,0.9666666666666667,0.7327586206896552,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Iriartea deltoidea,0.5694444444444444,0.5694444444444444,0.5694444444444444,0.4,0.4,0.4000000000000001,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0
Itaya amicorum,0.7327586206896552,0.7327586206896552,0.7327586206896552,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Kentiopsis oliviformis,0.75,0.9833333333333334,0.8248587570621468,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Kerriodoxa elegans,nan,nan,nan,0.95,0.8333333333333333,0.8736842105263158,0.25,0.25,0.25,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,1.0,1.0
Leopoldinia piassaba,0.45,0.48214285714285715,0.46551724137931033,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Lepidocaryum tenue,0.9821428571428572,0.875,0.9194805194805195,0.95,0.8333333333333333,0.8736842105263158,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Licuala paludosa,0.75,0.9655172413793103,0.8154761904761905,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,1.0,1.0,1.0
Linospadix microcaryus,0.9821428571428572,0.875,0.9194805194805195,0.9444444444444444,0.875,0.8991596638655461,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Linospadix minor,0.9827586206896552,0.8333333333333333,0.8912280701754386,0.95,0.8333333333333333,0.8736842105263158,nan,nan,nan,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Linospadix monostachyos,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,1.0,1.0,1.0
Linospadix palmerianus,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Livistona benthamii,0.9833333333333334,0.75,0.8248587570621468,0.9545454545454546,0.75,0.8095238095238095,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Livistona drudei,0.8333333333333333,0.9827586206896552,0.8912280701754386,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Livistona eastonii,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Livistona humilis,0.8333333333333333,0.9827586206896552,0.8912280701754386,1.0,1.0,1.0,0.25,0.25,0.25,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,0.0,0.0,0.0
Livistona lorophylla,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Livistona saribus,0.6488095238095238,0.7155172413793103,0.6736842105263159,0.7,0.7,0.7,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lytocaryum hoehnei,0.9827586206896552,0.8333333333333333,0.8912280701754386,0.95,0.8333333333333333,0.8736842105263158,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Manicaria saccifera,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Marojejya insignis,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Masoala madagascariensis,nan,nan,nan,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Mauritiella armata,0.8333333333333333,0.9827586206896552,0.8912280701754386,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Mauritiella macroclada,0.7327586206896552,0.7327586206896552,0.7327586206896552,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Maxburretia furtadoana,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Normanbya normanbyi,0.6064814814814814,0.6982758620689655,0.6309523809523809,0.7,0.7,0.7,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0
Nypa fruticans,0.4827586206896552,0.4666666666666667,0.47457627118644075,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Oenocarpus bacaba,0.6064814814814814,0.6982758620689655,0.6309523809523809,0.7,0.7,0.7,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Oenocarpus balickii,nan,nan,nan,0.4090909090909091,0.45,0.4285714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Oenocarpus bataua,0.6488095238095238,0.7155172413793103,0.6736842105263159,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Oenocarpus distichus,0.7327586206896552,0.7327586206896552,0.7327586206896552,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Oenocarpus mapora,0.7327586206896552,0.7327586206896552,0.7327586206896552,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Oenocarpus minor,0.9833333333333334,0.75,0.8248587570621468,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.375,0.25,0.3,nan,nan,nan
Oenocarpus simplex,0.7327586206896552,0.7327586206896552,0.7327586206896552,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Oncosperma horridum,0.75,0.9655172413793103,0.8154761904761905,0.75,0.9,0.7777777777777778,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,0.0,0.0,0.0
Orania disticha,0.75,0.9833333333333334,0.8248587570621468,0.75,0.9545454545454546,0.8095238095238095,0.75,0.75,0.6666666666666666,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Orania lauterbachiana,0.6428571428571428,0.9137931034482758,0.6750524109014675,0.6666666666666666,0.9090909090909092,0.7,0.75,0.75,0.6666666666666666,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Orania longisquama,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Orania palindan,0.75,0.9464285714285714,0.8050314465408805,0.8333333333333333,0.95,0.8736842105263158,0.75,0.75,0.6666666666666666,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.0,1.0,1.0
Orania ravaka,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Orania trispatha,0.6666666666666666,0.9666666666666667,0.7327586206896552,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Parajubaea torallyi,0.4666666666666667,0.4827586206896552,0.47457627118644075,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan
Phoenix reclinata,0.9827586206896552,0.8333333333333333,0.8912280701754386,0.36363636363636365,0.4444444444444444,0.39999999999999997,1.0,1.0,1.0,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Pholidocarpus macrocarpus,1.0,1.0,1.0,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Pholidostachys kalbreyeri,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Pholidostachys pulchra,0.4666666666666667,0.4827586206896552,0.47457627118644075,0.4090909090909091,0.45,0.4285714285714286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Pholidostachys synanthera,0.75,0.9833333333333334,0.8248587570621468,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Phytelephas macrocarpa,0.8154761904761905,0.8154761904761905,0.8154761904761905,0.8333333333333333,0.95,0.8736842105263158,nan,nan,nan,1.0,1.0,1.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Pinanga arinasae,0.5384615384615384,0.8,0.4464285714285714,0.5714285714285714,0.7272727272727273,0.4375,nan,nan,nan,1.0,1.0,1.0,0.6666666666666666,0.8333333333333333,0.65,nan,nan,nan
Pinanga coronata,0.22000000000000003,0.1537037037037037,0.1651567944250871,0.3611111111111111,0.3333333333333333,0.34640522875817,0.25,0.25,0.25,1.0,1.0,1.0,0.75,0.9166666666666667,0.7878787878787878,1.0,1.0,1.0
Pinanga disticha,0.75,0.9833333333333334,0.8248587570621468,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Pinanga javana,0.9,0.9814814814814814,0.9350104821802936,0.75,0.9,0.7777777777777778,nan,nan,nan,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Plectocomiopsis geminiflora,0.9833333333333334,0.75,0.8248587570621468,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Pritchardia glabrata,0.8333333333333333,0.9827586206896552,0.8912280701754386,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Pseudophoenix lediniana,0.48333333333333334,0.48333333333333334,0.48333333333333334,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Pseudophoenix vinifera,0.48333333333333334,0.48333333333333334,0.48333333333333334,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Raphia farinifera,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.6111111111111112,0.6363636363636364,nan,nan,nan
Raphia taedigera,0.6810344827586207,0.5807692307692308,0.5974025974025974,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Ravenea glauca,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ravenea lakatra,0.5,0.4838709677419355,0.4918032786885246,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Ravenea louvelii,0.6,0.9333333333333333,0.6309523809523809,0.6,0.8181818181818181,0.5555555555555556,1.0,1.0,1.0,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,0.0,0.0,0.0
Ravenea madagascariensis,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0
Ravenea musicalis,0.75,0.9833333333333334,0.8248587570621468,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Ravenea robustior,0.6466666666666666,0.7619047619047619,0.6750524109014674,0.6285714285714286,0.6666666666666666,0.625,0.75,0.75,0.6666666666666666,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,1.0,1.0,1.0
Ravenea sambiranensis,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan
Ravenea xerophila,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Reinhardtia koschnyana,0.9833333333333334,0.75,0.8248587570621468,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,0.0,0.0,0.0
Rhapis subtilis,nan,nan,nan,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Rhopaloblaste ceramica,0.48148148148148145,0.43333333333333335,0.456140350877193,0.6666666666666666,0.9090909090909092,0.7,1.0,1.0,1.0,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Rhopaloblaste ledermanniana,nan,nan,nan,0.8333333333333333,0.95,0.8736842105263158,nan,nan,nan,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,1.0,1.0,1.0
Roystonea borinquena,0.46551724137931033,0.46551724137931033,0.46551724137931033,0.7,0.7,0.7,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Roystonea lenis,0.9833333333333334,0.75,0.8248587570621468,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Sabal etonia,0.7327586206896552,0.7327586206896552,0.7327586206896552,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan
Sabal palmetto,0.6,0.9333333333333333,0.6309523809523809,0.6666666666666666,0.9090909090909092,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Socratea hecatonandra,0.4666666666666667,0.4827586206896552,0.47457627118644075,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,0.6666666666666666,0.8333333333333333,0.65,0.0,0.0,0.0
Socratea salazarii,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,0.375,0.25,0.3,nan,nan,nan
Sommieria leucophylla,0.8333333333333333,0.9827586206896552,0.8912280701754386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus amara,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0,0.75,0.9166666666666667,0.7878787878787878,1.0,1.0,1.0
Syagrus botryophora,0.7155172413793103,0.6488095238095238,0.6736842105263159,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus campestris,nan,nan,nan,0.4444444444444444,0.36363636363636365,0.39999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Syagrus cardenasii,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus cearensis,0.8154761904761905,0.8154761904761905,0.8154761904761905,0.7,0.7,0.7,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus cocoides,nan,nan,nan,0.4444444444444444,0.36363636363636365,0.39999999999999997,nan,nan,nan,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Syagrus comosa,0.9666666666666667,0.6666666666666666,0.7327586206896552,0.65,0.611111111111111,0.6210526315789474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Syagrus coronata,0.8154761904761905,0.8154761904761905,0.8154761904761905,0.7,0.7,0.7,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Syagrus deflexa,0.7327586206896552,0.7327586206896552,0.7327586206896552,0.45,0.4090909090909091,0.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus duartei,0.75,0.9833333333333334,0.8248587570621468,0.75,0.9545454545454546,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,1.0,1.0,1.0
Syagrus flexuosa,0.5714285714285714,0.9,0.5694444444444444,0.625,0.8636363636363636,0.6210526315789474,nan,nan,nan,0.0,0.0,0.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Syagrus glaucescens,0.46551724137931033,0.46551724137931033,0.46551724137931033,0.7,0.7,0.7,nan,nan,nan,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus graminifolia,0.7155172413793103,0.6488095238095238,0.6736842105263159,0.75,0.9545454545454546,0.8095238095238095,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Syagrus inajai,0.6,0.9333333333333333,0.6309523809523809,0.6,0.8181818181818181,0.5555555555555556,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus macrocarpa,0.4827586206896552,0.4666666666666667,0.47457627118644075,0.45,0.4090909090909091,0.4285714285714286,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Syagrus oleracea,0.6309523809523809,0.6309523809523809,0.6309523809523809,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Syagrus orinocensis,0.8333333333333333,0.9827586206896552,0.8912280701754386,1.0,1.0,1.0,0.25,0.25,0.25,nan,nan,nan,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Syagrus picrophylla,0.9833333333333334,0.75,0.8248587570621468,0.45454545454545453,0.45454545454545453,0.45454545454545453,nan,nan,nan,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Syagrus pleioclada,0.625,0.95,0.6736842105263159,0.625,0.8636363636363636,0.6210526315789474,nan,nan,nan,1.0,1.0,1.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Syagrus pseudococos,0.48148148148148145,0.43333333333333335,0.456140350877193,0.4444444444444444,0.36363636363636365,0.39999999999999997,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan
Syagrus romanzoffiana,0.6488095238095238,0.7155172413793103,0.6736842105263159,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.75,0.9166666666666667,0.7878787878787878,1.0,1.0,1.0
Syagrus sancona,0.6064814814814814,0.6982758620689655,0.6309523809523809,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Syagrus schizophylla,0.9833333333333334,0.75,0.8248587570621468,0.9545454545454546,0.75,0.8095238095238095,nan,nan,nan,nan,nan,nan,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Syagrus smithii,1.0,1.0,1.0,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Syagrus stratincola,0.46551724137931033,0.46551724137931033,0.46551724137931033,0.45,0.4090909090909091,0.4285714285714286,nan,nan,nan,nan,nan,nan,1.0,1.0,1.0,nan,nan,nan
Syagrus vagans,0.6488095238095238,0.7155172413793103,0.6736842105263159,0.625,0.8636363636363636,0.6210526315789474,nan,nan,nan,1.0,1.0,1.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Syagrus yungasensis,0.625,0.95,0.6736842105263159,0.625,0.8636363636363636,0.6210526315789474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Synechanthus fibrosus,0.75,0.9655172413793103,0.8154761904761905,1.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,0.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Voanioala gerardii,0.8333333333333333,0.9827586206896552,0.8912280701754386,0.75,0.9545454545454546,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Wettinia aequalis,0.4642857142857143,0.4482758620689655,0.456140350877193,0.6666666666666666,0.9090909090909092,0.7,nan,nan,nan,1.0,1.0,1.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Wettinia drudei,0.48148148148148145,0.43333333333333335,0.456140350877193,0.4444444444444444,0.36363636363636365,0.39999999999999997,nan,nan,nan,nan,nan,nan,0.375,0.25,0.3,nan,nan,nan
Wettinia fascicularis,0.75,0.9833333333333334,0.8248587570621468,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.75,0.9166666666666667,0.7878787878787878,nan,nan,nan
Wettinia kalbreyeri,0.6666666666666666,0.9666666666666667,0.7327586206896552,0.75,0.9545454545454546,0.8095238095238095,nan,nan,nan,1.0,1.0,1.0,0.4,0.3333333333333333,0.3636363636363636,nan,nan,nan
Wettinia oxycarpa,0.625,0.95,0.6736842105263159,0.6666666666666666,0.9090909090909092,0.7,nan,nan,nan,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,nan,nan,nan
Wettinia quinaria,0.75,0.9655172413793103,0.8154761904761905,0.75,0.9,0.7777777777777778,nan,nan,nan,1.0,1.0,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0
Wodyetia bifurcata,0.5833333333333334,0.9166666666666667,0.5974025974025974,0.6666666666666666,0.9090909090909092,0.7,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,1.0,1.0,1.0
